Project_Id,Country,StateName,CityName,ProjectTypes,CertLevel,PointsAchieved,FloorArea,EnergySaving,CO2Avoided,CertDate
1000206275,IN,CON,CON,CONF,Platinum,88,38040,3328500,2363235,"2025-02-05 00:00:00"
1000206281,IN,UP,NOI,"Office: Administrative/Professional",Gold,70,7638.29,286436,203369,"2025-03-15 00:00:00"
1000206325,AE,AE,DUB,"Retail: Enclosed Mall",Gold,69,10641,864581,345832,"2025-04-23 00:00:00"
1000206353,CN,ZHE,HAN,"Office: Other Office",Platinum,83,150374,7894635,4420996,"2024-12-10 00:00:00"
1000206355,CN,ZHE,HAN,"Office: Other Office",Platinum,82,45314,2378985,1332232,"2024-12-10 00:00:00"
1000206358,CN,BEI,BEI,"Office: Administrative/Professional",Platinum,83,89720,4710300,2637768,"2024-10-07 00:00:00"
1000206360,AE,CON,CON,CONF,Platinum,82,646.33,56554,22622,"2024-09-25 00:00:00"
1000206397,AE,AE,DUB,"Office: Financial",Platinum,83,7899.91,414745,165898,"2024-10-16 00:00:00"
1000206414,CN,JIA,NAN,"Office: Mixed-Use",Platinum,102,299069,15701122,8792629,"2024-11-20 00:00:00"
1000206416,AE,AE,FUJ,"Healthcare: Clinic/Other Outpatient",Gold,66,40000,7000000,2800000,"2024-12-10 00:00:00"
1000206418,CN,SIC,CHE,"Retail: Enclosed Mall",Platinum,81,151754,17262018,9666730,"2024-12-03 00:00:00"
1000206442,CN,SHA,SHA,"Retail: Open Shopping Center",Platinum,85,112375,7866250,4405100,"2024-11-27 00:00:00"
1000206451,IN,HAR,GUR,"Office: Mixed-Use",Platinum,91,33321.8,1749394,1242070,"2024-12-13 00:00:00"
1000206465,US,CA,SD,"Office: Mixed-Use",Gold,60,6097.97,228674,100617,"2024-11-19 00:00:00"
1000206496,IT,CON,CON,CONF,Gold,69,4243,265188,66297,"2025-05-13 00:00:00"
1000206515,CN,SHA,SHA,"Office: Mixed-Use",Platinum,84,225,11812,6615,"2024-10-17 00:00:00"
1000206517,IN,CON,CON,CONF,Gold,65,10846.43,677902,481310,"2025-02-21 00:00:00"
1000206534,IN,UP,GBN,"Office: Administrative/Professional",Platinum,82,3036.72,159428,113194,"2025-03-26 00:00:00"
1000206634,TR,IST,BEY,"Service: Other Service",Gold,69,160,10000,4300,"2025-07-24 00:00:00"
1000206636,IN,DEL,ND,"Office: Mixed-Use",Platinum,88,12224,641760,455650,"2025-02-19 00:00:00"
1000206648,TR,IST,AVC,"Service: Other Service",Gold,70,375,23438,10078,"2025-07-23 00:00:00"
1000206652,TR,IST,USK,"Service: Other Service",Gold,67,150,9375,4031,"2025-07-23 00:00:00"
1000206669,TR,KON,KAR,"Service: Other Service",Gold,70,154.7,9669,4158,"2025-07-23 00:00:00"
1000206942,HK,KLN,KT,"Office: Mixed-Use",Platinum,85,82044,4307310,2498240,"2025-05-26 00:00:00"
1000206945,HK,HK,HK,"Office: Mixed-Use",Gold,63,24601.9,922571,535091,"2025-02-26 00:00:00"
1000206958,CN,GUA,GUA,"Warehouse: General",Gold,67,42047,5255875,2943290,"2024-11-06 00:00:00"
1000206961,CN,GUA,GUA,"Warehouse: General",Gold,67,41991,5248875,2939370,"2024-11-06 00:00:00"
1000207000,IT,TN,ARC,"Healthcare: Inpatient",Gold,74,5237,916475,229119,"2025-03-20 00:00:00"
1000207002,IT,CN,PRI,"Healthcare: Nursing Home/ Assisted Living",Gold,74,4720,826000,206500,"2025-02-24 00:00:00"
1000207004,IT,CN,SAV,"Healthcare: Nursing Home/ Assisted Living",Gold,73,8561,1498175,374544,"2025-05-07 00:00:00"
1000207041,CN,CON,CON,CONF,Gold,63,10435,652188,365225,"2024-10-28 00:00:00"
1000207055,CN,SIC,CHE,"Warehouse: Refrigerated",Gold,65,9952,1244000,696640,"2024-11-13 00:00:00"
1000207057,CN,SIC,CHE,"Warehouse: Refrigerated",Gold,66,21304,2663000,1491280,"2024-11-19 00:00:00"
1000207087,CN,SIC,CHE,"Warehouse: Nonrefrigerated Distribution/Shipping",Platinum,86,6589,1153075,645722,"2024-11-19 00:00:00"
1000207089,CN,SIC,CHE,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,79,14141,1767625,989870,"2024-11-19 00:00:00"
1000207092,CN,SIC,CHE,"Warehouse: Nonrefrigerated Distribution/Shipping",Platinum,82,14141,2474675,1385818,"2024-11-19 00:00:00"
1000207094,CN,SIC,CHE,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,76,18312,2289000,1281840,"2024-11-19 00:00:00"
1000207096,CN,SIC,CHE,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,73,18312,2289000,1281840,"2024-11-19 00:00:00"
1000207173,CN,FUJ,XIA,"Office: Mixed-Use",Platinum,81,50118,2631195,1473469,"2024-12-13 00:00:00"
1000207249,AE,AE,DUB,"Office: Government",Gold,72,7836.93,293885,117554,"2025-01-10 00:00:00"
1000207322,HK,HK,HK,"Office: Mixed-Use",Gold,75,981.51,36807,21348,"2024-12-29 00:00:00"
1000207345,AE,AE,DUB,"Office: Government",Gold,70,9472.58,355222,142089,"2025-02-06 00:00:00"
1000207347,AE,AE,DUB,"Office: Government",Gold,67,9176.68,344126,137650,"2025-02-06 00:00:00"
1000207350,AE,AE,DUB,"Office: Government",Gold,76,237.83,8919,3567,"2025-02-06 00:00:00"
1000207355,AE,AE,DUB,"Office: Government",Gold,67,2097.75,78666,31466,"2025-02-06 00:00:00"
1000207358,AE,AE,DUB,"Office: Government",Gold,68,2235.99,83850,33540,"2025-02-06 00:00:00"
1000207360,CA,ON,TOR,"Office: Administrative/Professional",Gold,65,29187,1094512,339299,"2025-05-30 00:00:00"
1000207396,CN,BEI,BEI,"Office: Mixed-Use",Platinum,87,127521,6694852,3749117,"2024-11-22 00:00:00"
1000207399,CN,BEI,BEI,"Office: Mixed-Use",Platinum,87,136567,7169768,4015070,"2024-11-22 00:00:00"
1000207402,CN,SHA,SHA,"Warehouse: General",Platinum,82,28709,5024075,2813482,"2024-11-13 00:00:00"
1000207436,CN,JIA,KUN,"Public Assembly: Social/Meeting",Platinum,81,463,24308,13612,"2024-12-04 00:00:00"
1000207438,CN,JIA,KUN,"Office: Administrative/Professional",Platinum,81,6828,358470,200743,"2024-12-04 00:00:00"
1000207440,CN,JIA,KUN,Other,Gold,67,11984,749000,419440,"2024-12-05 00:00:00"
1000207443,CN,JIA,KUN,Other,Gold,67,13187,824188,461545,"2024-12-05 00:00:00"
1000207447,CN,JIA,KUN,"Lodging: Dormitory",Gold,68,4575,371719,208163,"2024-12-05 00:00:00"
1000207451,CN,CD,CD,"Office: Mixed-Use",Platinum,82,176000,9240000,5174400,"2024-10-30 00:00:00"
1000207486,CN,SHA,SHA,"Office: Mixed-Use",Platinum,83,139363,7316558,4097272,"2024-10-30 00:00:00"
1000207490,IN,KAR,KOL,"Industrial Manufacturing",Platinum,80,10734.27,2629896,1867226,"2025-05-29 00:00:00"
1000207512,CN,GUA,GUA,"Office: Administrative/Professional",Platinum,87,44577,2340292,1310564,"2024-11-26 00:00:00"
1000207514,CN,GUA,SHE,"Office: Administrative/Professional",Platinum,83,44340,2327850,1303596,"2025-02-10 00:00:00"
1000207570,US,TN,NAS,"Office: Mixed-Use",Silver,55,9892.31,222577,97934,"2025-04-18 00:00:00"
1000207580,CN,FUJ,FUZ,"Office: Mixed-Use",Platinum,84,45944,2412060,1350754,"2024-12-16 00:00:00"
1000207601,US,MO,SL,"Public Assembly: Stadium/Arena",Gold,61,45986.98,8047722,3540997,"2025-04-03 00:00:00"
1000207634,IN,DEL,ND,"Lodging: Hotel/Motel/Resort, Limited Service",Platinum,84,35466.84,4034353,2864391,"2024-12-06 00:00:00"
1000207656,CN,CON,CON,CONF,Platinum,82,39145,3425188,1918105,"2024-12-08 00:00:00"
1000207812,KR,SOU,SEO,"Office: Mixed-Use",Gold,64,48516,1819350,745934,"2024-10-29 00:00:00"
1000207818,IN,CON,CON,CONF,Platinum,84,3623.22,317032,225093,"2025-03-17 00:00:00"
1000207821,CN,BEI,BEI,"Office: Mixed-Use",Platinum,82,16674,875385,490216,"2024-12-16 00:00:00"
1000207823,CN,BEI,BEI,"Office: Mixed-Use",Platinum,83,15844,831810,465814,"2024-12-11 00:00:00"
1000207825,CN,BEI,BEI,"Office: Mixed-Use",Platinum,82,14531,762878,427211,"2024-12-11 00:00:00"
1000207827,CN,BEI,BEI,"Office: Mixed-Use",Platinum,82,14632,768180,430181,"2024-12-11 00:00:00"
1000207829,CN,BEI,BEI,"Office: Mixed-Use",Platinum,83,26075,1368938,766605,"2024-12-16 00:00:00"
1000207831,CN,BEI,BEI,"Office: Mixed-Use",Platinum,82,45294,2377935,1331644,"2024-12-11 00:00:00"
1000207833,CN,BEI,BEI,"Office: Mixed-Use",Platinum,83,15489,813172,455377,"2024-12-11 00:00:00"
1000207835,IN,CON,CON,CONF,Platinum,83,9476.11,829160,588703,"2025-03-17 00:00:00"
1000207839,IN,CON,CON,CONF,Platinum,85,3901.93,341419,242407,"2025-03-17 00:00:00"
1000207856,IN,CON,CON,CONF,Platinum,87,2322.57,203225,144290,"2025-03-17 00:00:00"
1000207858,IN,CON,CON,CONF,Platinum,82,4180.64,365806,259722,"2025-03-17 00:00:00"
1000207860,IN,CON,CON,CONF,Platinum,83,5759.99,503999,357839,"2025-03-17 00:00:00"
1000207887,US,NY,NY,"Office: Administrative/Professional",Gold,61,17187.06,644515,283586,"2024-11-15 00:00:00"
1000207938,ES,MAD,MAD,"Office: Administrative/Professional",Gold,68,3887,145762,33525,"2025-05-06 00:00:00"
1000208203,CN,SHA,SHA,"Office: Mixed-Use",Platinum,83,67459,3541598,1983295,"2024-12-23 00:00:00"
1000208225,CN,BEI,BEI,"Office: Mixed-Use",Platinum,84,250273,13139332,7358026,"2025-02-04 00:00:00"
1000208237,CN,SHA,SHA,"Warehouse: Nonrefrigerated Distribution/Shipping",Platinum,83,23945,4190375,2346610,"2024-11-27 00:00:00"
1000208297,CN,HUN,CHA,"Office: Mixed-Use",Platinum,83,505871,26558228,14872607,"2025-01-17 00:00:00"
1000208309,CN,JIA,NAN,"Office: Administrative/Professional",Platinum,85,2295,120487,67473,"2025-02-06 00:00:00"
1000208339,AE,AE,DUB,"Retail: Enclosed Mall",Gold,65,91170,7407562,2963025,"2025-03-14 00:00:00"
1000208345,IT,CON,CON,CONF,Platinum,84,17601,1540088,385022,"2024-12-06 00:00:00"
1000208417,CN,JIA,SUZ,"Warehouse: General",Platinum,85,53539,9369325,5246822,"2024-12-16 00:00:00"
1000208420,CN,JIA,SUZ,"Warehouse: General",Platinum,83,54147,9475725,5306406,"2024-11-26 00:00:00"
1000208422,CN,JIA,SUZ,"Warehouse: General",Platinum,84,61319,10730825,6009262,"2024-11-26 00:00:00"
1000208424,IN,WB,KOL,"Service: Other Service",Platinum,86,1436.47,125691,89241,"2025-03-28 00:00:00"
1000208526,BR,SP,SJDC,"Healthcare: Inpatient",Gold,74,22399.95,3919991,509599,"2025-04-24 00:00:00"
1000208528,BR,SP,SOR,"Healthcare: Inpatient",Gold,74,24082.4,4214420,547875,"2025-04-24 00:00:00"
1000208530,BR,SP,SP,"Healthcare: Inpatient",Gold,75,26729,4677575,608085,"2025-04-24 00:00:00"
1000208564,ES,MAD,MAD,"Office: Administrative/Professional",Gold,72,3858.61,144698,33281,"2025-07-08 00:00:00"
1000208583,IN,UP,GN,"Office: Mixed-Use",Gold,76,65938.79,2472705,1755620,"2025-04-17 00:00:00"
1000208607,IN,MAH,NAG,"Retail: Restaurant/Cafeteria",Platinum,96,2577.41,180419,128097,"2025-03-07 00:00:00"
1000208609,IN,MAH,NAG,"Office: Administrative/Professional",Platinum,94,15887.99,834119,592225,"2025-03-07 00:00:00"
1000208652,IN,KAR,BEN,"Office: Administrative/Professional",Platinum,83,3483.86,182903,129861,"2025-02-10 00:00:00"
1000208678,IT,MI,MIL,"Public Assembly: Convention Center",Gold,60,37929,1422338,355584,"2025-04-09 00:00:00"
1000208812,ES,CON,CON,CONF,Gold,64,25500,1593750,366562,"2025-04-25 00:00:00"
1000208814,ES,CON,CON,CONF,Platinum,81,16027,1402362,322543,"2025-02-11 00:00:00"
1000208816,ES,MAD,TC,Other,Platinum,82,3144,275100,63273,"2024-12-17 00:00:00"
1000208820,ES,MAD,TC,Other,Gold,71,3136,196000,45080,"2024-12-16 00:00:00"
1000208822,ES,MAD,TC,Other,Gold,71,3144,196500,45195,"2024-12-16 00:00:00"
1000208824,ES,MAD,TC,Other,Gold,64,3136,196000,45080,"2024-12-16 00:00:00"
1000208826,ES,MAD,TC,Other,Platinum,81,3018,264075,60737,"2024-12-17 00:00:00"
1000208828,ES,CON,CON,CONF,Platinum,85,2250,196875,45281,"2025-04-22 00:00:00"
1000208830,ES,CON,CON,CONF,Platinum,83,2355.5,206106,47404,"2025-04-22 00:00:00"
1000208832,ES,MAD,TC,Other,Platinum,86,4870,426125,98009,"2024-12-17 00:00:00"
1000208834,ES,MAD,TC,"Core Learning Space: College/University",Platinum,83,15785,1657425,381208,"2025-01-06 00:00:00"
1000208850,CN,HUB,EZH,"Warehouse: General",Platinum,81,20356,3562300,1994888,"2024-12-25 00:00:00"
1000208852,CN,HUB,EZH,"Warehouse: General",Gold,78,21459,2682375,1502130,"2024-12-25 00:00:00"
1000208854,CN,HUB,EZH,"Warehouse: General",Platinum,82,23212,4062100,2274776,"2024-12-25 00:00:00"
1000208858,CN,HUB,EZH,"Warehouse: General",Platinum,80,24110,4219250,2362780,"2024-12-25 00:00:00"
1000208863,HK,HK,TPHK,"Office: Administrative/Professional",Platinum,84,59699.4,3134218,1817847,"2025-01-19 00:00:00"
1000208865,HK,HK,HK,"Office: Administrative/Professional",Platinum,85,55306.9,2903612,1684095,"2024-12-20 00:00:00"
1000208949,HK,NT,LAN,"Public Assembly: Convention Center",Gold,76,112296,4211100,2442438,"2025-06-25 00:00:00"
1000208975,HK,CON,CON,CONF,Gold,63,120550,7534375,4369938,"2025-03-24 00:00:00"
1000208977,IN,CON,CON,CONF,Platinum,81,13935,1219312,865712,"2025-02-28 00:00:00"
1000208990,KR,SOU,SEO,"Office: Mixed-Use",Platinum,81,123787,6498818,2664515,"2025-05-08 00:00:00"
1000208992,CN,JIA,SUZ,"Warehouse: General",Platinum,84,22361,3913175,2191378,"2024-12-25 00:00:00"
1000208995,CN,JIA,SUZ,"Warehouse: General",Platinum,81,22361,3913175,2191378,"2024-12-25 00:00:00"
1000208997,IT,MI,MIL,"Office: Mixed-Use",Gold,69,11075,415312,103828,"2025-02-27 00:00:00"
1000208999,CN,JIA,SUZ,"Warehouse: General",Gold,79,17294,2161750,1210580,"2024-12-25 00:00:00"
1000209001,CN,JIA,SUZ,"Warehouse: General",Platinum,82,17973,3145275,1761354,"2024-12-25 00:00:00"
1000209012,US,FL,SAR,"Retail: Bank Branch",Gold,75,493.78,24689,10863,"2025-02-20 00:00:00"
1000209038,CN,SHA,SHA,"Multi-Family Residential: Apartment",Platinum,81,6822,358155,200567,"2025-02-13 00:00:00"
1000209149,IN,MAH,MUM,"Office: Other Office",Platinum,86,83551.01,4386428,3114364,"2025-03-28 00:00:00"
1000209237,IN,WB,KOL,"Service: Other Service",Platinum,84,1071.26,93735,66552,"2025-03-28 00:00:00"
1000209243,CN,SHA,SHA,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,75,34974,4371750,2448180,"2025-01-28 00:00:00"
1000209292,IN,WB,KOL,"Service: Other Service",Platinum,81,3450.88,301952,214386,"2025-03-28 00:00:00"
1000209313,BR,RJ,RDJ,"Office: Administrative/Professional",Gold,67,15183,569362,74017,"2025-07-18 00:00:00"
1000209397,HK,NT,HK,"Warehouse: General",Gold,64,110451,13806375,8007697,"2025-01-02 00:00:00"
1000209478,AE,AE,DUB,"Office: Other Office",Gold,68,9636.46,361367,144547,"2025-01-29 00:00:00"
1000209480,AE,AE,DUB,"Healthcare: Inpatient",Gold,70,19221.72,3363801,1345520,"2025-01-30 00:00:00"
1000209482,AE,AE,DUB,"Office: Other Office",Gold,68,9629.77,361116,144447,"2025-01-29 00:00:00"
1000209525,IN,MAH,MUM,"Lodging: Hotel/Motel/Resort, Limited Service",Platinum,85,48114.84,5473063,3885875,"2025-04-02 00:00:00"
1000209531,IN,MAH,PUN,"Lodging: Hotel/Motel/Resort, Full Service",Platinum,81,32140.78,3656014,2595770,"2025-06-23 00:00:00"
1000209619,CN,BEI,BEI,"Office: Mixed-Use",Platinum,84,55021,2888602,1617617,"2025-04-13 00:00:00"
1000209760,HK,HK,TPHK,"Office: Administrative/Professional",Platinum,86,142791.8,7496569,4348010,"2025-01-26 00:00:00"
1000209827,CN,GUA,GUA,"Warehouse: General",Gold,76,120515,15064375,8436050,"2025-03-31 00:00:00"
1000209829,CN,GUA,GUA,"Warehouse: Refrigerated",Gold,68,26178,3272250,1832460,"2025-03-19 00:00:00"
1000209831,CN,GUA,GUA,"Warehouse: Refrigerated",Platinum,84,26010,4551750,2548980,"2025-03-31 00:00:00"
1000209833,CN,GUA,GUA,"Warehouse: General",Platinum,83,26665,4666375,2613170,"2025-03-25 00:00:00"
1000209866,IN,KAR,BAN,"Office: Administrative/Professional",Platinum,80,33696.77,1769080,1256047,"2025-06-03 00:00:00"
1000209869,CN,SHA,SHA,"Office: Financial",Platinum,83,93948,4932270,2762071,"2025-02-20 00:00:00"
1000209895,CN,GUA,GUA,"Office: Other Office",Platinum,83,71276,3741990,2095514,"2025-02-19 00:00:00"
1000209946,IN,MAH,MUM,"Office: Administrative/Professional",Gold,76,52318.51,1961944,1392980,"2025-05-30 00:00:00"
1000209969,HK,KLN,TST,"Office: Mixed-Use",Platinum,82,16550,868875,503947,"2025-02-26 00:00:00"
1000209971,CN,GUA,ZNT,"Retail: Restaurant/Cafeteria",Gold,63,12911,645550,361508,"2025-07-16 00:00:00"
1000210009,IN,KAR,BAN,"Office: Mixed-Use",Platinum,84,88015.94,4620837,3280794,"2025-05-16 00:00:00"
1000210019,IN,CON,CON,CONF,Platinum,81,14546.01,1272776,903671,"2025-05-28 00:00:00"
1000210064,CN,SIC,CHE,"Office: Mixed-Use",Platinum,88,119613,6279682,3516622,"2025-05-13 00:00:00"
1000210075,KR,KYO,YEO,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,61,70849.92,8856240,3631058,"2025-03-05 00:00:00"
1000210077,KR,KYO,YEO,"Warehouse: Nonrefrigerated Distribution/Shipping",Gold,74,51935.13,6491891,2661675,"2025-03-13 00:00:00"
1000210079,KR,INC,INC,"Warehouse: Refrigerated",Gold,66,85941.65,10742706,4404510,"2025-03-13 00:00:00"
1000210081,CN,JIA,NAN,"Office: Mixed-Use",Platinum,81,112892,5926830,3319025,"2025-02-04 00:00:00"
1000210086,HK,KLN,HK,"Office: Mixed-Use",Platinum,87,104701.59,5496833,3188163,"2025-04-08 00:00:00"
1000210092,HK,KLN,HK,"Office: Mixed-Use",Platinum,87,174564.52,9164637,5315490,"2025-04-08 00:00:00"
1000210094,HK,KLN,HK,"Office: Mixed-Use",Platinum,84,44212.23,2321142,1346262,"2025-04-08 00:00:00"
1000210096,HK,KLN,HK,"Office: Mixed-Use",Platinum,84,20903.06,1097411,636498,"2025-04-08 00:00:00"
1000210127,IN,CON,CON,CONF,Platinum,82,3716.12,325160,230864,"2025-03-05 00:00:00"
1000210145,CN,ZHE,YC,"Warehouse: General",Gold,71,37293.24,4661655,2610527,"2025-02-12 00:00:00"
1000210147,CN,ZHE,YC,"Warehouse: General",Gold,70,36360,4545000,2545200,"2025-01-26 00:00:00"
1000210149,CN,BEI,BEI,"Office: Mixed-Use",Platinum,85,53947,2832218,1586042,"2025-04-29 00:00:00"
1000210150,ES,MAD,PDA,"Office: Administrative/Professional",Gold,63,5362,201075,46247,"2025-06-23 00:00:00"
1000210310,CN,SIC,CHE,"Office: Mixed-Use",Platinum,88,89677,4708042,2636504,"2025-01-31 00:00:00"
1000210322,CN,GUA,ZHU,"Office: Mixed-Use",Platinum,83,83962,4408005,2468483,"2025-05-07 00:00:00"
1000210324,CN,GUA,ZHU,"Office: Mixed-Use",Platinum,81,20947,1099718,615842,"2025-05-07 00:00:00"
1000210333,US,FL,SAR,"Office: Financial",Gold,79,585.29,21948,9657,"2025-05-12 00:00:00"
1000210391,AE,AE,DUB,"Office: Administrative/Professional",Gold,69,8915,334312,133725,"2025-04-08 00:00:00"
1000210395,AE,AE,DUB,"Office: Administrative/Professional",Gold,68,6939,260212,104085,"2025-04-08 00:00:00"
1000210397,AE,AE,DUB,"Warehouse: General",Gold,69,12437,1554625,621850,"2025-05-05 00:00:00"
1000210402,CN,GUA,SHE,"Office: Mixed-Use",Platinum,85,63215,3318788,1858521,"2025-06-15 00:00:00"
1000210404,CN,GUA,SHE,"Office: Mixed-Use",Platinum,86,57178,3001845,1681033,"2025-06-15 00:00:00"
1000210407,CN,GUA,SHE,"Office: Mixed-Use",Platinum,81,27380,1437450,804972,"2025-06-15 00:00:00"
1000210409,CN,GUA,SHE,"Office: Mixed-Use",Platinum,84,45054,2365335,1324588,"2025-06-15 00:00:00"
1000210412,CN,GUA,SHE,"Office: Mixed-Use",Platinum,81,74141,3892402,2179745,"2025-06-05 00:00:00"
1000210414,CN,GUA,SHE,"Office: Mixed-Use",Platinum,82,71709.97,3764773,2108273,"2025-06-05 00:00:00"
1000210416,CN,GUA,SHE,"Office: Mixed-Use",Platinum,84,60296,3165540,1772702,"2025-03-27 00:00:00"
1000210418,CN,GUA,SHE,"Office: Mixed-Use",Platinum,83,65081,3416752,1913381,"2025-05-12 00:00:00"
1000210463,KR,SOU,MAP,"Office: Administrative/Professional",Gold,73,49888,1870800,767028,"2025-03-11 00:00:00"
1000210470,ES,MAD,MAD,"Office: Administrative/Professional",Gold,64,62108,2329050,535682,"2025-06-20 00:00:00"
1000210509,IN,KAR,BEN,"Retail: Other Retail",Gold,77,2938.99,238793,169543,"2025-02-21 00:00:00"
1000210511,IN,TG,HYD,"Retail: Other Retail",Gold,79,4318.04,350841,249097,"2025-02-21 00:00:00"
1000210513,IN,MAH,GOR,"Retail: Other Retail",Gold,75,8061.01,654957,465020,"2025-02-22 00:00:00"
1000210516,IN,TN,ERO,"Retail: Other Retail",Gold,79,5886.24,478257,339562,"2025-02-26 00:00:00"
1000210641,KR,SOU,SEO,"Office: Mixed-Use",Gold,72,37334,1400025,574010,"2025-05-09 00:00:00"
1000210654,IN,TN,CHE,"Office: Administrative/Professional",Platinum,85,59134.71,3104572,2204246,"2025-06-05 00:00:00"
1000210656,IN,TN,CHE,"Office: Administrative/Professional",Platinum,85,6781.92,356051,252796,"2025-06-05 00:00:00"
1000210658,IN,TN,CHE,"Retail: Restaurant/Cafeteria",Platinum,81,5758.41,403089,286193,"2025-06-05 00:00:00"
1000210660,IN,TG,HYD,"Office: Administrative/Professional",Platinum,86,37613.92,1974731,1402059,"2025-06-11 00:00:00"
1000210662,IN,TG,HYD,"Office: Administrative/Professional",Platinum,85,34875.88,1830984,1299998,"2025-06-11 00:00:00"
1000210667,ES,CAN,SAN,"Office: Administrative/Professional",Gold,73,2989,112088,25780,"2025-04-21 00:00:00"
1000210678,CN,ANH,SHA,"Warehouse: General",Platinum,83,29329,5132575,2874242,"2025-03-25 00:00:00"
1000210680,CN,SHA,SHA,"Warehouse: General",Platinum,82,29329,5132575,2874242,"2025-03-25 00:00:00"
1000210682,CN,SHA,SHA,"Warehouse: General",Gold,76,27227,3403375,1905890,"2025-03-25 00:00:00"
1000210684,CN,SHA,SHA,"Warehouse: General",Platinum,84,27227,4764725,2668246,"2025-03-25 00:00:00"
1000210913,IN,DEL,ND,"Retail: Convenience Store",Gold,72,4295,214750,152472,"2025-01-25 00:00:00"
1000210949,IN,KAR,BAN,"Office: Administrative/Professional",Platinum,81,364.92,19158,13602,"2025-01-30 00:00:00"
1000210979,IN,DEL,ND,"Office: Other Office",Gold,66,11693,438488,311326,"2025-04-01 00:00:00"
1000211096,CN,GUA,FOS,"Office: Mixed-Use",Platinum,82,6823,358208,200596,"2025-03-29 00:00:00"
1000211106,IN,WB,KOL,"Service: Other Service",Platinum,83,678.19,59342,42133,"2025-03-28 00:00:00"
1000211118,US,NY,NY,"Office: Administrative/Professional",Gold,65,21887.48,820780,361143,"2025-07-16 00:00:00"
1000211272,KR,KYO,GWA,"Retail: Open Shopping Center",Gold,67,57320,2866000,1175060,"2025-05-29 00:00:00"
1000211298,CN,SHA,SHA,"Warehouse: General",Gold,71,111390,13923750,7797300,"2025-04-14 00:00:00"
1000211310,CN,JIA,TAI,"Warehouse: General",Gold,74,23703.39,2962924,1659237,"2025-04-14 00:00:00"
1000211312,CN,JIA,KUN,"Warehouse: General",Gold,78,32863,4107875,2300410,"2025-04-09 00:00:00"
1000211314,CN,JIA,KUN,"Warehouse: General",Platinum,82,37768,6609400,3701264,"2025-04-09 00:00:00"
1000211316,CN,JIA,KUN,"Warehouse: General",Gold,74,11356,1419500,794920,"2025-04-09 00:00:00"
1000211318,CN,JIA,KUN,"Warehouse: General",Gold,79,10833,1354125,758310,"2025-04-09 00:00:00"
1000211320,CN,JIA,KUN,"Warehouse: General",Gold,77,11356,1419500,794920,"2025-04-09 00:00:00"
1000211322,CN,JIA,KUN,"Warehouse: General",Gold,76,10833,1354125,758310,"2025-04-09 00:00:00"
1000211326,CN,JIA,KUN,"Warehouse: General",Gold,79,14947,1868375,1046290,"2025-04-09 00:00:00"
1000211328,CN,JIA,KUN,"Warehouse: General",Gold,77,21651,2706375,1515570,"2025-04-09 00:00:00"
1000211330,CN,JIA,KUN,"Warehouse: General",Platinum,82,17459,3055325,1710982,"2025-04-09 00:00:00"
